id,title,content,questions
71846544,工作区,是看得见的目录。,"[""\u4f7f\u7528git\u5de5\u5177\u6dfb\u52a0\u6587\u4ef6\u5230\u6682\u5b58\u533a\u9009\u9879\u662f\uff1f\nA. pull\nB. add\nC. commit\nD. push""]"
39246610,版本库,工作区有一个隐藏目录.git，这个不算工作区，而是Git的版本库。,"[""\u4f7f\u7528git\u5de5\u5177\u6dfb\u52a0\u6587\u4ef6\u5230\u6682\u5b58\u533a\u9009\u9879\u662f\uff1f\nA. pull\nB. add\nC. commit\nD. push""]"
90001512,暂存区,Git的版本库里存了很多东西，其中最重要的就是称为stage（或者叫index）的暂存区，还有Git为我们自动创建的分支master，以及指向master的一个指针HEAD。,"[""\u4f7f\u7528git\u5de5\u5177\u6dfb\u52a0\u6587\u4ef6\u5230\u6682\u5b58\u533a\u9009\u9879\u662f\uff1f\nA. pull\nB. add\nC. commit\nD. push""]"
39839601,git add,"命令是Git的核心命令之一，用于把文件添加到Git的暂存区。命令使用说明：
```
git add <file>
```","[""\u4f7f\u7528git\u5de5\u5177\u6dfb\u52a0\u6587\u4ef6\u5230\u6682\u5b58\u533a\u9009\u9879\u662f\uff1f\nA. pull\nB. add\nC. commit\nD. push""]"
40596392,git commit,"命令用于提交暂存区的所有文件到本地仓库。命令使用说明：
```
git commit -m <message>
```","[""\u4f7f\u7528git\u5de5\u5177\u6dfb\u52a0\u6587\u4ef6\u5230\u6682\u5b58\u533a\u9009\u9879\u662f\uff1f\nA. pull\nB. add\nC. commit\nD. push""]"
46629184,git push,命令用于把本地仓库的文件推送到远程仓库。,"[""\u4f7f\u7528git\u5de5\u5177\u6dfb\u52a0\u6587\u4ef6\u5230\u6682\u5b58\u533a\u9009\u9879\u662f\uff1f\nA. pull\nB. add\nC. commit\nD. push""]"
63383357,git pull,命令用于把远程仓库的变化合并到本地仓库。,"[""\u4f7f\u7528git\u5de5\u5177\u6dfb\u52a0\u6587\u4ef6\u5230\u6682\u5b58\u533a\u9009\u9879\u662f\uff1f\nA. pull\nB. add\nC. commit\nD. push""]"
46912275,后台执行命令,在Linux系统中，用户可以选择在前台或后台运行命令。前台运行的命令会占用终端，直到命令执行完毕，用户才能继续在该终端输入其他命令。而后台运行的命令则不会占用终端，命令在后台执行，用户可以立即在同一终端输入并执行其他命令。这对于需要运行很长时间的命令非常有用，因为用户不需要等待命令完成就可以继续工作。,"[""\u5c06\u547d\u4ee4\u653e\u5728\u540e\u53f0\u6267\u884c\uff0c\u9700\u8981\u5728\u547d\u4ee4\u540e\u9762\u52a0\u4e0a\u7b26\u53f7\uff08\uff09\u3002\nA. %\nB. &\nC. $\nD. #""]"
5263581,&符号,"在Linux中，&符号被用来在后台执行命令。当用户在命令行输入一个命令后，如果在命令后面添加&，则该命令会在后台执行。这意味着用户不需要等待当前命令执行完毕，就可以继续在同一终端输入其他命令。例如，如果用户输入""command &""，那么""command""就会在后台执行。","[""\u5c06\u547d\u4ee4\u653e\u5728\u540e\u53f0\u6267\u884c\uff0c\u9700\u8981\u5728\u547d\u4ee4\u540e\u9762\u52a0\u4e0a\u7b26\u53f7\uff08\uff09\u3002\nA. %\nB. &\nC. $\nD. #""]"
89981544,Linux通配符,"Linux系统中的通配符是一种特殊的字符或字符串，它们可以代表一个或多个字符。在Linux命令行中，我们经常使用通配符来匹配文件名或目录名。常见的通配符有*，?，[]等。

- *：匹配任意数量的任意字符
- ?：匹配任意单个字符
- []：匹配任何在方括号内的字符。例如，[abc]可以匹配字符a、b或c。","[""\u901a\u914d\u7b26[]\u51fa\u73b0\u7684\u4f4d\u7f6e\u53ef\u4ee5\u6ca1\u6709\u5b57\u7b26\u3002\nA. \u5bf9\nB. \u9519""]"
17828944,Shell 通配符,"在 Shell 中，通配符是一种特殊的符号，用于匹配一个或多个字符。常见的通配符有星号(*)，问号(?)，方括号([])等。星号(*)匹配任何数量的字符，包括零个字符；问号(?)匹配任何单个字符；方括号([])匹配方括号内的任何单个字符。例如，如果你在当前目录下执行 ""ls *.txt""，Shell 会将 ""*.txt"" 解析为当前目录下所有以 "".txt"" 结尾的文件。","[""\u6587\u4ef6\u540d\u4e2d\u7684\u901a\u914d\u7b26\u7531\u547d\u4ee4\u81ea\u5df1\u8bc6\u522b\uff0cshell\u65e0\u9700\u5904\u7406\u3002\nA. \u5bf9\nB. \u9519""]"
79686950,命令识别,在 Linux 中，当你输入一个命令并按下回车键时，首先由 Shell 对输入进行解析，包括解析命令本身、命令参数、重定向符号等，然后 Shell 调用相应的程序执行命令。在这个过程中，Shell 负责解析通配符，而不是命令自己。,"[""\u6587\u4ef6\u540d\u4e2d\u7684\u901a\u914d\u7b26\u7531\u547d\u4ee4\u81ea\u5df1\u8bc6\u522b\uff0cshell\u65e0\u9700\u5904\u7406\u3002\nA. \u5bf9\nB. \u9519""]"
67591688,df命令,"df (disk free)命令用于显示文件系统可能的总磁盘空间和已使用的磁盘空间。你可以使用它来查看磁盘的剩余空间，以便及时管理和申请更多的磁盘空间。df命令的常用选项包括：
- -h：将输出格式转化为人类可读的格式（例如KB, MB, GB）。
- -T：显示文件系统类型。
- -a：显示所有文件系统，包括系统特殊用途的，通常不使用的。
```
df [-ahikHTm] [--block-size] [--total] [-t <文件系统类型>] [-x <文件系统类型>] [--help] [--version] [文件名...]
```","[""\u7edf\u8ba1\u78c1\u76d8\u7a7a\u95f4\u6216\u6587\u4ef6\u7cfb\u7edf\u4f7f\u7528\u60c5\u51b5\u7684\u547d\u4ee4\u662f\uff1a\uff08\uff09\nA.df\nB.dd  \nC.du\nD.fdisk""]"
18344342,dd命令,dd命令是一个用于转换和复制文件的工具。最初的主要用途是用于处理磁带。现在，dd主要用于如下情况：备份和恢复整个硬盘或分区、复制设备如/dev/null，/dev/random，/dev/zero、转换数据、如字符换行符转换、大小写转换以及创建大文件等。,"[""\u7edf\u8ba1\u78c1\u76d8\u7a7a\u95f4\u6216\u6587\u4ef6\u7cfb\u7edf\u4f7f\u7528\u60c5\u51b5\u7684\u547d\u4ee4\u662f\uff1a\uff08\uff09\nA.df\nB.dd  \nC.du\nD.fdisk""]"
15590380,du命令,du (disk usage)命令用于查看目录或文件的大小，并集计每个目录的大小，从而找出哪些文件占用了大量磁盘空间。一些常用选项包括 -h（人类可读格式，例如KB，MB，GB等）和 -s（总结目录或文件的总大小）。,"[""\u7edf\u8ba1\u78c1\u76d8\u7a7a\u95f4\u6216\u6587\u4ef6\u7cfb\u7edf\u4f7f\u7528\u60c5\u51b5\u7684\u547d\u4ee4\u662f\uff1a\uff08\uff09\nA.df\nB.dd  \nC.du\nD.fdisk""]"
37751048,fdisk命令,fdisk 是一个用于管理磁盘分区的命令行工具。可以用于创建，删除，调整分区大小，更改分区类型等。,"[""\u7edf\u8ba1\u78c1\u76d8\u7a7a\u95f4\u6216\u6587\u4ef6\u7cfb\u7edf\u4f7f\u7528\u60c5\u51b5\u7684\u547d\u4ee4\u662f\uff1a\uff08\uff09\nA.df\nB.dd  \nC.du\nD.fdisk""]"
17371162,FHS,"文件系统层次结构标准（Filesystem Hierarchy Standard, FHS）定义了Unix和类Unix操作系统中的主要目录及其内容。这种结构帮助软件开发者创建跨多个平台的应用程序，开发者只需要了解FHS即可知道在安装应用程序时文件应放在哪个目录下。Linux就是遵循FHS的操作系统之一。","[""\u6309\u7167FHS\u6807\u51c6\uff0c\u4e0b\u9762\u54ea\u4e9b\u76ee\u5f55\u5e94\u8be5\u662f\u6839\u76ee\u5f55\u7684\u5b50\u76ee\u5f55\nA. usr\nB. bin\nC. \u666e\u901a\u7528\u6237tom\u7684\u4e3b\u76ee\u5f55\nD. dev""]"
99489743,根目录,"在Unix和类Unix系统中，文件系统的最顶层被称为根目录（/）。根目录下有一些在所有Unix和类Unix系统中都通用的子目录，如/bin, /usr, /dev等。

其中，具体来说：
- /usr：这个目录包含了用户使用的多数应用程序和文件，如包含所有的系统指令的/bin、包含库文件的/lib等。它是Unix系统资源的主要归属地。
- /bin：存放一些常用的系统命令，任何人用户和管理员都能够使用的命令，如ls，touch，mv，rm，cat等等。这些是系统最基本的命令，系统启动、修复和恢复时需要用到。
- /dev：存放设备文件。Linux将其设备都视为文件，并保存在此目录。例如硬盘、鼠标、键盘等物理设备。","[""\u6309\u7167FHS\u6807\u51c6\uff0c\u4e0b\u9762\u54ea\u4e9b\u76ee\u5f55\u5e94\u8be5\u662f\u6839\u76ee\u5f55\u7684\u5b50\u76ee\u5f55\nA. usr\nB. bin\nC. \u666e\u901a\u7528\u6237tom\u7684\u4e3b\u76ee\u5f55\nD. dev""]"
46350677,用户主目录,在Unix和类Unix系统中，每个用户都有一个被称为主目录的私有目录，这个目录通常位于/home之下。例如，用户tom的主目录可能是 /home/tom。,"[""\u6309\u7167FHS\u6807\u51c6\uff0c\u4e0b\u9762\u54ea\u4e9b\u76ee\u5f55\u5e94\u8be5\u662f\u6839\u76ee\u5f55\u7684\u5b50\u76ee\u5f55\nA. usr\nB. bin\nC. \u666e\u901a\u7528\u6237tom\u7684\u4e3b\u76ee\u5f55\nD. dev""]"
67193588,/etc/fstab 文件,"/etc/fstab 是在 Linux 系统中对文件系统进行管理的重要配置文件。其全称为 File System Table，也就是文件系统列表。在该文件中，每一行都代表一个挂载点，同时包含其挂载方式、计算分区是否被dump进行备份、是否以及如何在系统启动时进行fsck磁盘检查等信息，格式如下：
```
<文件系统> <挂载点>   <类型>  <选项>       <dump>  <pass>
```
例如，一个示例的/etc/fstab 文件行可能如下所示：
```
UUID=1f06457b-b5fb-4087-9e12-613f3c8e1970 / ext4 defaults 0 1
```
在这个示例中，UUID=1f06457b-b5fb-4087-9e12-613f3c8e1970 是一个特定设备的路径， ""/"" 表示其被挂载的位置， ext4 是文件系统类型，defaults 是挂载选项，""0"" 表示不备份，""1"" 表示在系统启动时先对此分区进行fsck磁盘检查。","[""\u8bf7\u9009\u62e9\u5173\u4e8e/etc/fstab\u7684\u6b63\u786e\u63cf\u8ff0\u3002\uff08\uff09\nA.\u7cfb\u7edf\u542f\u52a8\u540e\uff0c\u7531\u7cfb\u7edf\u81ea\u52a8\u4ea7\u751f \nB.\u7528\u4e8e\u7ba1\u7406\u6587\u4ef6\u7cfb\u7edf\u4fe1\u606f\nC.\u7528\u4e8e\u8bbe\u7f6e\u547d\u540d\u89c4\u5219\uff0c\u662f\u5426\u4f7f\u7528\u53ef\u4ee5\u7528TAB\u6765\u547d\u540d\u4e00\u4e2a\u6587\u4ef6 \nD.\u4fdd\u5b58\u786c\u4ef6\u4fe1\u606f""]"
30529283,输入重定向,"在Linux中，我们可以使用输入重定向来改变命令的输入源。默认情况下，命令的输入源是键盘。但是，我们可以使用输入重定向符号将文件的内容作为命令的输入。输入重定向符号有两种：
- `<`：这个符号用于将文件的内容作为命令的输入。例如，`sort < file.txt` 命令会将 `file.txt` 的内容作为 `sort` 命令的输入。
- `<<`：这个符号用于创建一个名为 ""here document"" 的特殊类型的输入。这个输入类型允许我们直接在命令行中提供多行输入。例如，`cat << EOF` 命令会接收接下来的所有行，直到遇到 ""EOF"" 行为止。","[""\u8f93\u5165\u91cd\u5b9a\u5411\u4f7f\u7528\u7684\u7b26\u53f7\u6709\uff08\uff09\u3002\nA. <\nB. <<\nC. >>\nD. >""]"
91423076,输出重定向,"输出重定向是将命令的输出发送到其他地方（通常是文件）而不是显示器。输出重定向符号有两种：
- `>`：这个符号用于将命令的输出重定向到文件。如果文件不存在，它会被创建。如果文件存在，它的内容会被覆盖。例如，`ls > file.txt` 命令会将 `ls` 命令的输出保存到 `file.txt` 文件中。
- `>>`：这个符号也用于将命令的输出重定向到文件。但是，与 `>` 不同的是，如果文件已经存在，`>>` 会将输出添加到文件的末尾，而不是覆盖文件的内容。","[""\u8f93\u5165\u91cd\u5b9a\u5411\u4f7f\u7528\u7684\u7b26\u53f7\u6709\uff08\uff09\u3002\nA. <\nB. <<\nC. >>\nD. >""]"
22044703,Shell变量,在Shell编程中，变量是一个存储值的标识符。Shell变量分为两种：局部变量和环境变量。局部变量（Local Variables）仅在定义它们的Shell实例中可用，而环境变量（Environment Variables）则可以在当前和所有子Shell实例中使用。Shell变量的命名规则包括：变量名只能包含字母、数字和下划线，并且必须以字母或下划线开头。,"[""shell\u4e2d\u7684\u5c40\u90e8\u53d8\u91cf\u53c8\u79f0\u6807\u51c6\u53d8\u91cf\u3002\nA. \u5bf9\nB. \u9519""]"
77810865,局部变量,"局部变量是在单个shell脚本中定义并使用的变量。这些变量仅在定义它们的脚本中可用，而不能在系统的其他部分使用。定义局部变量的语法是：
```
variable_name=value
```","[""shell\u4e2d\u7684\u5c40\u90e8\u53d8\u91cf\u53c8\u79f0\u6807\u51c6\u53d8\u91cf\u3002\nA. \u5bf9\nB. \u9519""]"
76431567,标准变量,标准变量并非一个公认的术语，它可能指的是预定义的或者常用的变量，如环境变量PATH、HOME等。,"[""shell\u4e2d\u7684\u5c40\u90e8\u53d8\u91cf\u53c8\u79f0\u6807\u51c6\u53d8\u91cf\u3002\nA. \u5bf9\nB. \u9519""]"
3307750,find命令,"find命令在Linux中用于在指定目录下查找文件。任何位于指定目录下的文件都会被搜索。如果没有给出目录名，则默认在当前目录下查找。命令格式如下：
```
find [路径] [选项] [表达式]
```
find命令的选项有很多，其中包括对文件的各种时间进行筛选的选项。","[""find\u547d\u4ee4\u9009\u9879mtime\u8868\u793a\u6309\u7167\u6587\u4ef6\u7684\uff08\uff09\u67e5\u627e\u3002\nA. \u6700\u8fd1\u72b6\u6001\u6539\u53d8\u65f6\u95f4\nB. \u6587\u4ef6\u521b\u5efa\u65f6\u95f4\nC. \u6700\u8fd1\u4fee\u6539\u65f6\u95f4\nD. \u6700\u8fd1\u8bbf\u95ee\u65f6\u95f4""]"
66768045,文件时间,在Linux中，每个文件都有三种时间属性：最近访问时间(atime)，最近修改时间(mtime)，和状态改变时间(ctime)。最近访问时间是指最后一次读取文件的时间。最近修改时间是指最后一次修改文件内容的时间。状态改变时间是指最后一次改变文件状态的时间，包括修改文件权限、修改文件所有者等。,"[""find\u547d\u4ee4\u9009\u9879mtime\u8868\u793a\u6309\u7167\u6587\u4ef6\u7684\uff08\uff09\u67e5\u627e\u3002\nA. \u6700\u8fd1\u72b6\u6001\u6539\u53d8\u65f6\u95f4\nB. \u6587\u4ef6\u521b\u5efa\u65f6\u95f4\nC. \u6700\u8fd1\u4fee\u6539\u65f6\u95f4\nD. \u6700\u8fd1\u8bbf\u95ee\u65f6\u95f4""]"
43779537,mtime选项,find命令的mtime选项用于按照文件的最近修改时间进行查找。mtime后可以跟一个数字，表示查找最近修改时间在n天之前的文件。如果数字前有'+'，表示查找最近修改时间超过n天的文件；如果数字前有'-'，表示查找最近修改时间在n天以内的文件。,"[""find\u547d\u4ee4\u9009\u9879mtime\u8868\u793a\u6309\u7167\u6587\u4ef6\u7684\uff08\uff09\u67e5\u627e\u3002\nA. \u6700\u8fd1\u72b6\u6001\u6539\u53d8\u65f6\u95f4\nB. \u6587\u4ef6\u521b\u5efa\u65f6\u95f4\nC. \u6700\u8fd1\u4fee\u6539\u65f6\u95f4\nD. \u6700\u8fd1\u8bbf\u95ee\u65f6\u95f4""]"
61273623,PATH变量,在Linux中，PATH是一个环境变量，它保存了一系列目录的路径。当用户在终端输入一个命令时，系统会在这些目录中搜索该命令。如果用户所在的目录不在PATH变量保存的路径中，那么系统将无法直接找到并执行该目录中的命令。,"[""\u5df2\u77e5\u7528\u6237\u6240\u5728\u7684\u5de5\u4f5c\u76ee\u5f55\u4e0d\u5728PATH\u53d8\u91cf\u4fdd\u5b58\u7684\u8def\u5f84\u4e2d\uff0c\u7528\u6237\u5bf9\u5de5\u4f5c\u76ee\u5f55\u4e2d\u7684\u811a\u672cwon\u6709\u6267\u884c\u6743\u9650\uff0c\u90a3\u4e48\u80fd\u591f\u6267\u884c\u811a\u672cwon\u7684\u547d\u4ee4\u6709\uff08\uff09\u3002\nA. won\nB. . \u00a0won\nC. ./won\nD. bash won""]"
73694345,执行权限,在Linux中，文件权限包括读权限、写权限和执行权限。如果一个文件（如脚本）具有执行权限，那么用户可以执行这个文件。,"[""\u5df2\u77e5\u7528\u6237\u6240\u5728\u7684\u5de5\u4f5c\u76ee\u5f55\u4e0d\u5728PATH\u53d8\u91cf\u4fdd\u5b58\u7684\u8def\u5f84\u4e2d\uff0c\u7528\u6237\u5bf9\u5de5\u4f5c\u76ee\u5f55\u4e2d\u7684\u811a\u672cwon\u6709\u6267\u884c\u6743\u9650\uff0c\u90a3\u4e48\u80fd\u591f\u6267\u884c\u811a\u672cwon\u7684\u547d\u4ee4\u6709\uff08\uff09\u3002\nA. won\nB. . \u00a0won\nC. ./won\nD. bash won""]"
30468711,执行脚本的方式,在Linux中，有几种执行脚本的方式。一种是直接输入脚本的名字，但这需要脚本所在的目录在PATH环境变量中。另一种方式是使用点命令（.）或source命令，这两个命令可以在当前shell环境中执行脚本，不需要脚本具有执行权限，也不需要脚本所在的目录在PATH环境变量中。还有一种方式是使用脚本的相对路径或绝对路径，如./脚本名，这样可以直接在当前目录下执行脚本，不需要脚本所在的目录在PATH环境变量中。最后，也可以使用shell的名字（如bash、sh等）作为命令，后面跟脚本的名字，这样也可以执行脚本，不需要脚本具有执行权限，也不需要脚本所在的目录在PATH环境变量中。,"[""\u5df2\u77e5\u7528\u6237\u6240\u5728\u7684\u5de5\u4f5c\u76ee\u5f55\u4e0d\u5728PATH\u53d8\u91cf\u4fdd\u5b58\u7684\u8def\u5f84\u4e2d\uff0c\u7528\u6237\u5bf9\u5de5\u4f5c\u76ee\u5f55\u4e2d\u7684\u811a\u672cwon\u6709\u6267\u884c\u6743\u9650\uff0c\u90a3\u4e48\u80fd\u591f\u6267\u884c\u811a\u672cwon\u7684\u547d\u4ee4\u6709\uff08\uff09\u3002\nA. won\nB. . \u00a0won\nC. ./won\nD. bash won""]"
3711912,Vim编辑器,Vim编辑器是一款自由软件，是Vi编辑器的升级版。Vim编辑器有两种模式：命令模式和插入模式。在命令模式下，可以使用键盘输入命令进行编辑操作，例如移动光标、删除文本等。在插入模式下，可以直接输入文本。,"[""\u5728\u547d\u4ee4\u6a21\u5f0f\u4e0b\uff0c\u5149\u6807\u6240\u5728\u884c\u53ea\u6709\u4e00\u4e2a\u5355\u8bcdword\uff0c\u5149\u6807\u5728\u5b57\u7b26w\u5904\u3002\u6309\u4e0b\u6309\u952eR\u540e\uff0c\u8f93\u5165world\uff0c\u5219\u6b64\u884c\u7684\u6587\u672c\u4e3a\uff08\uff09\u3002\nA. Rworldword\nB. wRworldord\nC. world\nD. wworldord""]"
12430605,R命令,在Vim编辑器的命令模式下，R命令用于进入替换模式。在替换模式下，每输入一个字符，就会替换光标下的一个字符。如果光标下没有字符，则会在光标位置插入新的字符。替换模式会一直持续，直到按下Esc键退出替换模式。,"[""\u5728\u547d\u4ee4\u6a21\u5f0f\u4e0b\uff0c\u5149\u6807\u6240\u5728\u884c\u53ea\u6709\u4e00\u4e2a\u5355\u8bcdword\uff0c\u5149\u6807\u5728\u5b57\u7b26w\u5904\u3002\u6309\u4e0b\u6309\u952eR\u540e\uff0c\u8f93\u5165world\uff0c\u5219\u6b64\u884c\u7684\u6587\u672c\u4e3a\uff08\uff09\u3002\nA. Rworldword\nB. wRworldord\nC. world\nD. wworldord""]"
43296402,Shell变量,在Shell编程中，变量是存储值的地方。可以通过变量名引用这些值。在Shell中，变量名和变量值是大小写敏感的。变量可以是环境变量或者用户定义的变量。环境变量是全局识别的，可以被所有的进程访问，而用户定义的变量只能在当前shell会话中被访问。,"[""shell\u53d8\u91cfvar1\u7684\u503c\u4e3a100\uff0c\u6267\u884c\u547d\u4ee4\u5e8f\u5217var1=10;export var1;bash;bash\u540e\uff0c\u518d\u6267\u884cecho $var1\uff0c\u663e\u793a\u7684\u7ed3\u679c\u4e3a\uff08\uff09\u3002\nA. \u7a7a\u884c\nB. 100\nC. 10\nD. var1""]"
70748830,export命令,export命令在bash shell中用于设置环境变量。环境变量设置后，就可以在用户的当前会话中及其子会话中使用。如果没有使用export命令，那么变量只在当前shell会话中有效，子shell并不能访问该变量。,"[""shell\u53d8\u91cfvar1\u7684\u503c\u4e3a100\uff0c\u6267\u884c\u547d\u4ee4\u5e8f\u5217var1=10;export var1;bash;bash\u540e\uff0c\u518d\u6267\u884cecho $var1\uff0c\u663e\u793a\u7684\u7ed3\u679c\u4e3a\uff08\uff09\u3002\nA. \u7a7a\u884c\nB. 100\nC. 10\nD. var1""]"
20969275,bash命令,bash命令用于启动一个新的bash shell子会话。新的bash shell会话会继承父会话的环境变量，但是对环境变量的修改不会影响父会话。,"[""shell\u53d8\u91cfvar1\u7684\u503c\u4e3a100\uff0c\u6267\u884c\u547d\u4ee4\u5e8f\u5217var1=10;export var1;bash;bash\u540e\uff0c\u518d\u6267\u884cecho $var1\uff0c\u663e\u793a\u7684\u7ed3\u679c\u4e3a\uff08\uff09\u3002\nA. \u7a7a\u884c\nB. 100\nC. 10\nD. var1""]"
18516186,echo命令,echo命令用于在终端输出字符串。它可以用来打印shell变量的值，格式为echo $变量名。,"[""shell\u53d8\u91cfvar1\u7684\u503c\u4e3a100\uff0c\u6267\u884c\u547d\u4ee4\u5e8f\u5217var1=10;export var1;bash;bash\u540e\uff0c\u518d\u6267\u884cecho $var1\uff0c\u663e\u793a\u7684\u7ed3\u679c\u4e3a\uff08\uff09\u3002\nA. \u7a7a\u884c\nB. 100\nC. 10\nD. var1""]"
35043229,cat命令,"cat命令是Linux系统中一个非常常用的命令，主要用于查看和拼接文件。cat是concatenate（意为“串联”）的缩写，因此，它最初是用于合并文件的。但是，cat命令也常常被用于在终端输出文件内容。命令格式如下：
```
cat [OPTION]... [FILE]...
```
其中，OPTION可以是各种选项，FILE是要查看的文件名。如果没有指定FILE，或者FILE为""-""，则从标准输入读取。","[""\u4f7f\u7528cat\u547d\u4ee4\uff0c\u7ed3\u5408\u8f93\u51fa\u91cd\u5b9a\u5411\u53ef\u4ee5\u521b\u5efa\u65b0\u6587\u4ef6\u3002\nA. \u5bf9\nB. \u9519""]"
9233659,输出重定向,"在Linux系统中，我们可以使用重定向来改变命令的输入源和输出目标。输出重定向是将命令的输出（默认是显示到终端）发送到文件或其他命令。在Linux中，我们使用"">""和"">>""来进行输出重定向。"">""表示将输出重定向到一个文件，如果文件已存在，则覆盖文件；如果文件不存在，则创建文件。"">>""则表示将输出追加到一个文件，如果文件不存在，则创建文件。","[""\u4f7f\u7528cat\u547d\u4ee4\uff0c\u7ed3\u5408\u8f93\u51fa\u91cd\u5b9a\u5411\u53ef\u4ee5\u521b\u5efa\u65b0\u6587\u4ef6\u3002\nA. \u5bf9\nB. \u9519""]"
9045725,make命令,make是一个用来自动化编译和链接的工具，它会自动判断哪些文件需要重新编译和链接。make命令通过读取Makefile文件来确定目标文件的依赖关系和生成规则。Makefile文件是一个文本文件，包含了一系列的规则，每个规则定义了一个目标，以及生成这个目标所需要的依赖和命令。,"[""make\u82e5\u6ca1\u6709\u6307\u5b9a\u76ee\u6807\uff0c\u9ed8\u8ba4\u5b9e\u73b0makefile\u6587\u4ef6\u7684\u7b2c\u4e00\u4e2a\u76ee\u6807\uff0c\u7136\u540e\u9000\u51fa\uff1b\u7f16\u8bd1\u65f6\u53ea\u80fd\u6307\u5b9a\u4e00\u4e2a\u5b9e\u73b0\u76ee\u6807\u3002\nA. \u5bf9\nB. \u9519""]"
49686694,Makefile文件,"Makefile文件的基本格式如下：
```
target: prerequisites
	command
```
其中，target是目标文件，prerequisites是生成目标文件所需要的前提条件，通常是源文件或者其他的目标文件；command是生成目标文件的命令。","[""make\u82e5\u6ca1\u6709\u6307\u5b9a\u76ee\u6807\uff0c\u9ed8\u8ba4\u5b9e\u73b0makefile\u6587\u4ef6\u7684\u7b2c\u4e00\u4e2a\u76ee\u6807\uff0c\u7136\u540e\u9000\u51fa\uff1b\u7f16\u8bd1\u65f6\u53ea\u80fd\u6307\u5b9a\u4e00\u4e2a\u5b9e\u73b0\u76ee\u6807\u3002\nA. \u5bf9\nB. \u9519""]"
10098850,默认目标,如果make命令没有指定目标，它会默认实现Makefile文件中的第一个目标，然后退出。,"[""make\u82e5\u6ca1\u6709\u6307\u5b9a\u76ee\u6807\uff0c\u9ed8\u8ba4\u5b9e\u73b0makefile\u6587\u4ef6\u7684\u7b2c\u4e00\u4e2a\u76ee\u6807\uff0c\u7136\u540e\u9000\u51fa\uff1b\u7f16\u8bd1\u65f6\u53ea\u80fd\u6307\u5b9a\u4e00\u4e2a\u5b9e\u73b0\u76ee\u6807\u3002\nA. \u5bf9\nB. \u9519""]"
14105018,指定多个目标,在make命令后面可以指定一个或多个目标，make会依次实现这些目标。,"[""make\u82e5\u6ca1\u6709\u6307\u5b9a\u76ee\u6807\uff0c\u9ed8\u8ba4\u5b9e\u73b0makefile\u6587\u4ef6\u7684\u7b2c\u4e00\u4e2a\u76ee\u6807\uff0c\u7136\u540e\u9000\u51fa\uff1b\u7f16\u8bd1\u65f6\u53ea\u80fd\u6307\u5b9a\u4e00\u4e2a\u5b9e\u73b0\u76ee\u6807\u3002\nA. \u5bf9\nB. \u9519""]"
77211187,多用户模式,Linux 是一种多用户多任务的操作系统，在多用户模式下，操作系统允许多个用户同时登录并行进行多任务操作。,"[""\u5f53\u8fd0\u884c\u5728\u591a\u7528\u6237\u6a21\u5f0f\u4e0b\u65f6\uff0c\u7528Ctrl+ALT+F*\u53ef\u4ee5\u5207\u6362\u591a\u5c11\u865a\u62df\u7528\u6237\u7ec8\u7aef\uff08\uff09\nA. 3 \nB. 6 \nC. 1 \nD. 12""]"
700705,虚拟用户终端（Virtual Consoles）,在 Linux 中，有一种称为虚拟控制台（Virtual Consoles，也被称为虚拟终端或虚拟 TTYs）的概念。这些虚拟控制台允许您在没有图形界面的情况下在多个会话中切换，这对于多任务运行命令行程序或进行系统维护尤其有用。,"[""\u5f53\u8fd0\u884c\u5728\u591a\u7528\u6237\u6a21\u5f0f\u4e0b\u65f6\uff0c\u7528Ctrl+ALT+F*\u53ef\u4ee5\u5207\u6362\u591a\u5c11\u865a\u62df\u7528\u6237\u7ec8\u7aef\uff08\uff09\nA. 3 \nB. 6 \nC. 1 \nD. 12""]"
7636789,Ctrl+ALT+F*快捷键,这是在 Linux 中切换虚拟控制台（Virtual Consoles）的快捷键。其中，F* 表示 F1 至 F12 的功能键。不同的 Linux 发行版可切换的虚拟控制台数量可能会有所不同，但一般情况下，默认情况下，大多数 Linux 的发行版系统会启动 6 个文本模式的虚拟终端。然后，当您按下 Ctrl+Alt+F1 到 Ctrl+Alt+F6 时，您会分别切换到这些虚拟终端；而 Ctrl+Alt+F7 通常被用来切换回图形界面。,"[""\u5f53\u8fd0\u884c\u5728\u591a\u7528\u6237\u6a21\u5f0f\u4e0b\u65f6\uff0c\u7528Ctrl+ALT+F*\u53ef\u4ee5\u5207\u6362\u591a\u5c11\u865a\u62df\u7528\u6237\u7ec8\u7aef\uff08\uff09\nA. 3 \nB. 6 \nC. 1 \nD. 12""]"
40784267,apt-get install命令,"apt-get install 是用于安装软件包的命令，这是Debian、Ubuntu等基于Debian的Linux发行版的包管理工具apt的一部分。该命令会自动处理依赖，下载并安装指定的软件包及其依赖。语法如下：
```
apt-get install [选项] 包名
```
选项包括：
- -f，--fix-broken：尝试修复因依赖关系问题引起的错误
- -d, --download-only：仅下载软件包，但不安装它们
- --ignore-hold：尽管Package被hold（保持）状态，还是要对其进行安装／升级／删除。","[""\u4e0b\u8f7d\u5b89\u88c5\u8f6f\u4ef6\u7684\u547d\u4ee4\u662f\u4ec0\u4e48\uff1f \uff08\uff09\nA. apt-get install\nB. vim-version\nC. sudo\nD. setup""]"
